,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7431,7432,US-2019-164763,2019-03-17,2019-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.494200000000001
7432,7433,CA-2019-161249,2019-08-09,2019-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9485999999999999
7433,7434,CA-2019-161249,2019-08-09,2019-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345000000000002,5,0.7,-6.541499999999999
7434,7435,CA-2020-148180,2020-07-26,2020-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030.0,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0860999999999996
7435,7436,CA-2020-148180,2020-07-26,2020-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136000000000003,6,0.2,8.3868
7436,7437,CA-2020-148180,2020-07-26,2020-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792
7437,7438,CA-2019-165568,2019-02-15,2019-02-19,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209
7438,7439,CA-2020-145457,2020-03-24,2020-03-27,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042.0,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.900000000000006,5,0.0,13.132000000000001
7439,7440,US-2022-163657,2022-09-02,2022-09-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552
7440,7441,US-2022-163657,2022-09-02,2022-09-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049.0,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.52800000000002,2,0.2,-2.9566000000000088
7444,7445,CA-2022-127474,2022-02-03,2022-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184000000000001,1,0.2,1.8144
7445,7446,CA-2022-127474,2022-02-03,2022-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742
7446,7447,CA-2022-127474,2022-02-03,2022-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.200000000000003,1,0.6,-26.084999999999994
7447,7448,CA-2022-127474,2022-02-03,2022-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79
7449,7450,CA-2022-105669,2022-09-17,2022-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036.0,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2,3.2213999999999996
7450,7451,CA-2022-105669,2022-09-17,2022-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036.0,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.33300000000001
7451,7452,CA-2022-105669,2022-09-17,2022-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.799999999999999,5,0.8,-10.15
7452,7453,CA-2022-105669,2022-09-17,2022-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036.0,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.48500000000007
7453,7454,CA-2022-134796,2022-06-25,2022-07-01,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.703999999999986
7454,7455,CA-2021-137743,2021-07-30,2021-08-04,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.248000000000001,4,0.2,3.1212
7455,7456,CA-2021-137743,2021-07-30,2021-08-04,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.831200000000024
7460,7461,US-2020-136987,2020-04-11,2020-04-14,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004.0,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.9680000000001,4,0.2,215.98919999999998
7461,7462,US-2020-136987,2020-04-11,2020-04-14,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0.0,24.269599999999997
7462,7463,CA-2020-138485,2020-02-27,2020-03-01,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105.0,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.9200000000001,9,0.0,80.838
7463,7464,CA-2021-103709,2021-09-08,2021-09-15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277.0,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.7200000000000006
7464,7465,CA-2021-103709,2021-09-08,2021-09-15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277.0,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0.0,15.407999999999998
7465,7466,CA-2021-103709,2021-09-08,2021-09-15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277.0,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435
7466,7467,CA-2021-138282,2021-05-19,2021-05-23,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008.0,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,0.0,23.716800000000006
7467,7468,CA-2022-148985,2022-11-11,2022-11-15,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0.0,11.872799999999998
7468,7469,CA-2019-138100,2019-09-15,2019-09-20,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.940000000000001,3,0.0,7.021800000000001
7469,7470,CA-2019-138100,2019-09-15,2019-09-20,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608000000000015
7470,7471,CA-2020-100734,2020-09-15,2020-09-20,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.5760000000000005,4,0.7,-2.8608000000000002
7471,7472,CA-2020-100734,2020-09-15,2020-09-20,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.436800000000012
7473,7474,CA-2021-109652,2021-04-10,2021-04-15,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568000000000001,4,0.2,3.2223999999999995
7474,7475,CA-2019-167199,2019-01-06,2019-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4077999999997
7475,7476,CA-2019-167199,2019-01-06,2019-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0.0,274.491
7476,7477,CA-2019-167199,2019-01-06,2019-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.0,1.4796000000000005
7477,7478,CA-2019-167199,2019-01-06,2019-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0.0,113.67419999999998
7478,7479,CA-2019-167199,2019-01-06,2019-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0.0,204.1092
7479,7480,CA-2019-167199,2019-01-06,2019-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0.0,0.3111999999999995
7480,7481,CA-2019-167199,2019-01-06,2019-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0.0,3.0084
7481,7482,CA-2021-124583,2021-09-01,2021-09-03,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646.0,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0.0,5.7509999999999994
7482,7483,CA-2019-113964,2019-09-23,2019-09-30,Standard Class,JP-16135,Julie Prescott,Home Office,United States,New York City,New York,10011.0,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2,6.9239999999999995
7483,7484,CA-2019-129938,2019-12-15,2019-12-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.26620000000001
7484,7485,CA-2022-135111,2022-12-28,2023-01-02,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,2.48,1,0.0,0.8679999999999999
7485,7486,CA-2022-135111,2022-12-28,2023-01-02,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103.0,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5,0.0,12.690999999999999
7486,7487,US-2020-134558,2020-12-19,2020-12-24,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820.0,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,29.900000000000002,5,0.0,14.651
7487,7488,US-2020-134558,2020-12-19,2020-12-24,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820.0,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793000000001
7488,7489,US-2020-134558,2020-12-19,2020-12-24,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820.0,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.164,4,0.3,-105.31639999999993
7489,7490,CA-2022-157196,2022-11-05,2022-11-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0.0,6.2208000000000006
7490,7491,CA-2020-108672,2020-09-10,2020-09-16,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90032.0,West,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0.0,33.07079999999999
7491,7492,US-2022-118598,2022-11-16,2022-11-16,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,13501.0,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0.0,5.996999999999986
7492,7493,US-2022-160836,2022-09-11,2022-09-16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070.0,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,10.272000000000002,3,0.2,3.209999999999998
7493,7494,US-2022-160836,2022-09-11,2022-09-16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070.0,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.85300000000001
7494,7495,US-2022-160836,2022-09-11,2022-09-16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.5559999999999996,2,0.8,-4.2012
7495,7496,CA-2022-121048,2022-07-14,2022-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.4479999999999995,2,0.2,1.4455999999999996
7496,7497,CA-2022-121048,2022-07-14,2022-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.804199999999994
7497,7498,CA-2022-121048,2022-07-14,2022-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2.3312
7498,7499,CA-2022-121048,2022-07-14,2022-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0.0,20.856799999999993
7499,7500,CA-2022-121048,2022-07-14,2022-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0.0,7.912800000000001
7500,7501,CA-2022-121048,2022-07-14,2022-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0.0,19.735800000000005
7501,7502,CA-2022-121048,2022-07-14,2022-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683.0,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.3760000000001,3,0.2,52.917299999999955
7502,7503,US-2022-120147,2022-03-30,2022-03-30,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0.0,2.0671999999999997
7503,7504,US-2022-120147,2022-03-30,2022-03-30,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036.0,West,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.79200000000003,1,0.2,18.53909999999999
7504,7505,CA-2021-158043,2021-01-31,2021-02-04,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,8401.0,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,0.0,11.68
7505,7506,US-2022-106579,2022-06-08,2022-06-13,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,60076.0,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998,4,0.8,-18.87280000000001
7506,7507,CA-2019-115889,2019-11-02,2019-11-06,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.384,2,0.2,5.218199999999992
7507,7508,CA-2019-115889,2019-11-02,2019-11-06,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0.0,105.24679999999995
7508,7509,US-2022-161935,2022-07-14,2022-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9.248000000000001,2,0.2,3.3524000000000003
7509,7510,US-2022-161935,2022-07-14,2022-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892
7510,7511,US-2022-161935,2022-07-14,2022-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.040000000000006,5,0.2,4.653000000000002
7511,7512,US-2022-161935,2022-07-14,2022-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.9200000000001,5,0.2,148.845
7512,7513,US-2022-161935,2022-07-14,2022-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.959200000000003
7513,7514,US-2022-161935,2022-07-14,2022-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.120000000000001,5,0.2,2.131999999999999
7514,7515,US-2022-167920,2022-12-09,2022-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0.0,13.5056
7515,7516,US-2022-167920,2022-12-09,2022-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.89999999999998,5,0.0,62.32099999999997
7516,7517,US-2022-167920,2022-12-09,2022-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824
7517,7518,US-2022-167920,2022-12-09,2022-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0.0,48.32849999999999
7518,7519,US-2022-167920,2022-12-09,2022-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,15.14,1,0.0,0.605599999999999
7519,7520,US-2022-167920,2022-12-09,2022-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,5.76,2,0.0,2.6495999999999995
7520,7521,US-2022-167920,2022-12-09,2022-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,2,0.0,629.991
7521,7522,CA-2021-162383,2021-09-05,2021-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.952000000000002,2,0.7,-7.460000000000001
7522,7523,CA-2021-162383,2021-09-05,2021-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856000000000002,6,0.7,-6.494400000000002
7523,7524,CA-2021-162383,2021-09-05,2021-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130.0,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.217800000000004
7524,7525,CA-2019-125731,2019-09-10,2019-09-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030.0,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,21.728,7,0.2,7.604799999999999
7525,7526,CA-2019-125731,2019-09-10,2019-09-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.70400000000006
7526,7527,US-2022-106145,2022-09-26,2022-09-26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109.0,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,71.88,6,0.0,33.0648
7527,7528,US-2022-106145,2022-09-26,2022-09-26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109.0,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9.24,3,0.0,2.9567999999999994
7528,7529,US-2022-106145,2022-09-26,2022-09-26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0.0,16.146
7529,7530,US-2022-106145,2022-09-26,2022-09-26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.5379999999999985
7530,7531,US-2022-106145,2022-09-26,2022-09-26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.1760000000002,3,0.2,314.2719
7533,7534,US-2022-134642,2022-02-25,2022-03-01,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834.0,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.138200000000012
7534,7535,US-2022-134642,2022-02-25,2022-03-01,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834.0,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92000000000002,5,0.2,5.798000000000002
7535,7536,US-2022-160143,2022-03-31,2022-04-07,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90004.0,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.700000000000003,3,0.0,8.019
7536,7537,CA-2022-103415,2022-12-03,2022-12-08,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.591999999999999,2,0.6,-14.2716
7537,7538,CA-2021-106460,2021-02-19,2021-02-22,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,70.88,2,0.0,33.313599999999994
7538,7539,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,114.28800000000001,1,0.2,12.857399999999984
7539,7540,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,8,0.7,-24.41599999999999
7540,7541,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.35200000000003,8,0.7,-363.5279999999999
7541,7542,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.61600000000001,2,0.2,4.961599999999999
7542,7543,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.70400000000006,6,0.2,0.0
7543,7544,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,57.36,6,0.2,-14.34
7544,7545,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,906.6800000000001,5,0.2,68.00100000000003
7545,7546,CA-2019-103492,2019-10-10,2019-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340.0,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,719.9520000000001,6,0.2,71.99520000000001
